,DATE,GAME_ID,HOME_TEAM_ID,HOME_TEAM,HOME_TEAM_W_L,HOME_QTR1,HOME_QTR2,HOME_QTR3,HOME_QTR4,HOME_OT1,HOME_OT2,HOME_OT3,HOME_OT4,HOME_PTS,AWAY_TEAM_ID,AWAY_TEAM,AWAY_TEAM_W_L,AWAY_QTR1,AWAY_QTR2,AWAY_QTR3,AWAY_QTR4,AWAY_OT1,AWAY_OT2,AWAY_OT3,AWAY_OT4,AWAY_PTS,MOV,QTR1_MOV,QTR2_MOV,QTR3_MOV,HOME_HALFTIME,AWAY_HALFTIME,HALFTIME_MOV,HALFTIME_HOME_FG,HALFTIME_HOME_FG_MISSES,HALFTIME_HOME_FG_PCT,HALFTIME_HOME_REBOUNDS,HALFTIME_VISITING_FG,HALFTIME_VISITING_FG_PCT,HALFTIME_VISITING_MISSES,HALFTIME_VISITING_REBOUNDS,HALFTIME_FG_DIFF,HALFTIME_REBOUNDS_DIFF
1035,2016-03-19,21501036,1610612759,SAS,59-10,17,26,22,22,0,0,0,0,87,1610612744,GSW,62-7,18,19,28,14,0,0,0,0,79,8,-1,7,-6,43,37,6,30,46,0.394736842105,53,31,0.378048780488,51,37,0.016688061617,16
1036,2016-03-20,21501037,1610612742,DAL,35-35,25,33,32,23,19,0,0,0,132,1610612757,POR,36-35,36,19,27,31,7,0,0,0,120,12,-11,14,5,58,55,3,40,40,0.5,50,39,0.386138613861,62,52,0.113861386139,-2
1037,2016-03-20,21501038,1610612761,TOR,48-21,30,23,27,25,0,0,0,0,105,1610612753,ORL,29-40,25,30,27,18,0,0,0,0,100,5,5,-7,0,53,55,-2,34,46,0.425,45,39,0.475609756098,43,40,-0.050609756098,5
1038,2016-03-20,21501039,1610612755,PHI,9-61,16,28,35,26,0,0,0,0,105,1610612738,BOS,40-30,28,27,33,32,0,0,0,0,120,-15,-12,1,2,44,55,-11,35,53,0.397727272727,40,43,0.472527472527,48,53,-0.0748001998,-13
1039,2016-03-20,21501040,1610612740,NOP,26-43,21,33,24,31,0,0,0,0,109,1610612746,LAC,43-26,24,32,16,33,0,0,0,0,105,4,-3,1,8,54,56,-2,34,36,0.485714285714,54,33,0.40243902439,49,35,0.083275261324,19
1040,2016-03-20,21501041,1610612749,MIL,30-40,22,19,18,26,0,0,0,0,85,1610612762,UTA,34-36,23,19,31,21,0,0,0,0,94,-9,-1,0,-13,41,42,-1,33,31,0.515625,27,34,0.409638554217,49,44,0.105986445783,-17
1041,2016-03-20,21501042,1610612752,NYK,28-43,12,35,18,15,0,0,0,0,80,1610612758,SAC,27-42,28,22,19,19,0,0,0,0,88,-8,-16,13,-1,47,50,-3,30,59,0.337078651685,55,34,0.390804597701,53,49,-0.053725946016,6
1042,2016-03-21,21501043,1610612766,CHA,40-30,7,29,31,24,0,0,0,0,91,1610612759,SAS,59-11,28,23,21,16,0,0,0,0,88,3,-21,6,10,36,51,-15,34,52,0.395348837209,46,36,0.423529411765,49,46,-0.028180574556,0
1043,2016-03-21,21501044,1610612739,CLE,50-20,38,18,31,37,0,0,0,0,124,1610612743,DEN,29-42,23,25,24,19,0,0,0,0,91,33,15,-7,7,56,48,8,48,38,0.558139534884,43,32,0.395061728395,49,35,0.163077806489,8
1044,2016-03-21,21501045,1610612754,IND,37-33,25,22,19,25,0,0,0,0,91,1610612755,PHI,9-62,18,18,20,19,0,0,0,0,75,16,7,4,-1,47,36,11,34,46,0.425,45,30,0.379746835443,49,44,0.045253164557,1
1045,2016-03-21,21501046,1610612738,BOS,41-30,22,34,35,16,0,0,0,0,107,1610612753,ORL,29-41,17,32,29,18,0,0,0,0,96,11,5,2,6,56,49,7,40,45,0.470588235294,46,39,0.41935483871,54,45,0.051233396584,1
1046,2016-03-21,21501047,1610612765,DET,37-34,17,28,20,27,0,0,0,0,92,1610612749,MIL,30-41,30,18,26,17,0,0,0,0,91,1,-13,10,-6,45,48,-3,33,50,0.397590361446,39,40,0.533333333333,35,40,-0.135742971887,-1
1047,2016-03-21,21501048,1610612737,ATL,41-30,30,29,27,16,0,0,0,0,102,1610612764,WAS,35-35,27,34,28,28,0,0,0,0,117,-15,3,-5,-1,59,61,-2,36,40,0.473684210526,33,46,0.505494505495,45,44,-0.031810294969,-11
1048,2016-03-21,21501049,1610612741,CHI,36-33,30,29,23,27,0,0,0,0,109,1610612758,SAC,27-43,26,25,30,21,0,0,0,0,102,7,4,4,-7,59,51,8,37,50,0.425287356322,40,40,0.454545454545,48,50,-0.029258098223,-10
1049,2016-03-21,21501050,1610612750,MIN,22-48,29,29,31,15,0,0,0,0,104,1610612744,GSW,63-7,27,34,28,20,0,0,0,0,109,-5,2,-5,3,58,61,-3,36,46,0.439024390244,37,42,0.488372093023,44,44,-0.049347702779,-7
1050,2016-03-21,21501051,1610612756,PHX,19-51,21,29,23,24,0,0,0,0,97,1610612763,MEM,41-30,24,15,31,33,0,0,0,0,103,-6,-3,14,-8,50,39,11,26,46,0.361111111111,45,38,0.426966292135,51,45,-0.065855181024,0
1051,2016-03-22,21501052,1610612751,BKN,19-51,14,22,28,36,0,0,0,0,100,1610612766,CHA,41-30,25,21,21,38,0,0,0,0,105,-5,-11,1,7,36,46,-10,32,40,0.444444444444,44,39,0.475609756098,43,36,-0.031165311654,8
1052,2016-03-22,21501053,1610612740,NOP,26-44,21,19,33,26,0,0,0,0,99,1610612748,MIA,41-29,35,24,27,27,0,0,0,0,113,-14,-14,-5,6,40,59,-19,33,53,0.383720930233,42,43,0.494252873563,44,53,-0.11053194333,-11
1053,2016-03-22,21501054,1610612760,OKC,49-22,28,27,23,33,0,0,0,0,111,1610612745,HOU,35-36,27,29,21,30,0,0,0,0,107,4,1,-2,2,55,56,-1,41,50,0.450549450549,46,39,0.428571428571,52,47,0.021978021978,-1
1054,2016-03-22,21501055,1610612747,LAL,15-55,25,23,33,26,0,0,0,0,107,1610612763,MEM,41-31,25,22,31,22,0,0,0,0,100,7,0,1,2,48,47,1,32,38,0.457142857143,40,38,0.487179487179,40,33,-0.030036630036,7
1055,2016-03-23,21501056,1610612764,WAS,35-36,25,31,19,26,0,0,0,0,101,1610612737,ATL,42-30,22,30,29,41,0,0,0,0,122,-21,3,1,-10,56,52,4,37,53,0.411111111111,43,43,0.524390243902,39,41,-0.113279132791,2
1056,2016-03-23,21501057,1610612738,BOS,42-30,25,21,23,22,0,0,0,0,91,1610612761,TOR,48-22,25,21,16,17,0,0,0,0,79,12,0,0,7,46,46,0,34,45,0.430379746835,48,31,0.348314606742,58,52,0.082065140093,-4
1057,2016-03-23,21501058,1610612765,DET,38-34,32,34,30,22,0,0,0,0,118,1610612753,ORL,29-42,21,36,30,15,0,0,0,0,102,16,11,-2,0,66,57,9,41,37,0.525641025641,45,39,0.397959183673,59,44,0.127681841968,1
1058,2016-03-23,21501059,1610612739,CLE,51-20,35,28,28,22,0,0,0,0,113,1610612749,MIL,30-42,25,36,26,17,0,0,0,0,104,9,10,-8,2,63,61,2,39,43,0.475609756098,42,43,0.5375,37,31,-0.061890243902,11
1059,2016-03-23,21501060,1610612741,CHI,36-34,30,25,18,34,0,0,0,0,107,1610612752,NYK,29-43,23,34,35,23,0,0,0,0,115,-8,7,-9,-17,55,57,-2,35,44,0.443037974684,34,43,0.505882352941,42,53,-0.062844378257,-19
1060,2016-03-23,21501061,1610612745,HOU,35-37,25,24,17,21,0,0,0,0,87,1610612762,UTA,35-36,21,13,26,29,0,0,0,0,89,-2,4,11,-9,49,34,15,33,41,0.445945945946,32,30,0.394736842105,46,48,0.051209103841,-16
1061,2016-03-23,21501062,1610612750,MIN,23-48,28,22,34,29,0,0,0,0,113,1610612758,SAC,27-44,29,19,24,32,0,0,0,0,104,9,-1,3,10,50,48,2,44,35,0.556962025316,43,42,0.461538461538,49,40,0.095423563778,3
1062,2016-03-23,21501063,1610612759,SAS,60-11,26,30,32,24,0,0,0,0,112,1610612748,MIA,41-30,21,26,16,25,0,0,0,0,88,24,5,4,16,56,47,9,42,39,0.518518518519,44,35,0.466666666667,40,36,0.051851851852,8
1063,2016-03-23,21501064,1610612743,DEN,30-42,24,29,22,29,0,0,0,0,104,1610612755,PHI,9-63,35,10,28,30,0,0,0,0,103,1,-11,19,-6,53,45,8,29,43,0.402777777778,46,37,0.393617021277,57,45,0.009160756501,1
1064,2016-03-23,21501065,1610612756,PHX,20-51,16,31,36,36,0,0,0,0,119,1610612747,LAL,15-56,22,25,27,33,0,0,0,0,107,12,-6,6,9,47,47,0,47,46,0.505376344086,52,37,0.406593406593,54,41,0.098782937493,11
1065,2016-03-23,21501066,1610612744,GSW,64-7,23,28,30,33,0,0,0,0,114,1610612746,LAC,43-27,28,21,23,26,0,0,0,0,98,16,-5,7,7,51,49,2,38,48,0.441860465116,50,36,0.423529411765,49,46,0.018331053351,4
1066,2016-03-23,21501067,1610612757,POR,37-35,28,29,26,26,0,0,0,0,109,1610612742,DAL,35-36,26,27,20,30,0,0,0,0,103,6,2,2,6,57,53,4,37,49,0.43023255814,46,41,0.431578947368,54,47,-0.001346389228,-1
1067,2016-03-24,21501068,1610612754,IND,38-33,24,25,21,22,0,0,0,0,92,1610612740,NOP,26-45,22,17,22,23,0,0,0,0,84,8,2,8,-1,49,39,10,34,43,0.441558441558,44,31,0.382716049383,50,47,0.058842392175,-3
1068,2016-03-24,21501069,1610612751,BKN,20-51,26,33,21,24,0,0,0,0,104,1610612739,CLE,51-21,23,26,34,12,0,0,0,0,95,9,3,7,-13,59,49,10,40,48,0.454545454545,46,36,0.418604651163,50,45,0.035940803382,1
1069,2016-03-24,21501070,1610612752,NYK,30-43,31,22,27,26,0,0,0,0,106,1610612741,CHI,36-35,27,18,20,29,0,0,0,0,94,12,4,4,7,53,45,8,37,37,0.5,45,35,0.402298850575,52,34,0.097701149425,11
1070,2016-03-24,21501071,1610612760,OKC,50-22,26,24,31,32,0,0,0,0,113,1610612762,UTA,35-37,23,16,21,31,0,0,0,0,91,22,3,8,10,50,39,11,40,38,0.512820512821,39,33,0.464788732394,38,36,0.048031780427,3
1071,2016-03-24,21501072,1610612746,LAC,44-27,18,28,19,31,0,0,0,0,96,1610612757,POR,37-36,21,18,26,29,0,0,0,0,94,2,-3,10,-7,46,39,7,37,45,0.451219512195,47,30,0.384615384615,48,41,0.06660412758,6
1072,2016-03-25,21501073,1610612764,WAS,35-37,29,33,27,20,12,8,0,0,129,1610612750,MIN,24-48,27,35,23,24,12,11,0,0,132,-3,2,-2,4,62,62,0,48,50,0.489795918367,45,50,0.526315789474,45,42,-0.036519871107,3
1073,2016-03-25,21501074,1610612765,DET,39-34,36,36,26,14,0,0,0,0,112,1610612766,CHA,41-31,24,32,20,29,0,0,0,0,105,7,12,4,6,72,56,16,41,49,0.455555555556,62,36,0.391304347826,56,42,0.06425120773,20
1074,2016-03-25,21501075,1610612748,MIA,42-30,28,26,31,23,0,0,0,0,108,1610612753,ORL,29-43,31,26,12,28,0,0,0,0,97,11,-3,0,19,54,57,-3,38,40,0.487179487179,45,34,0.414634146341,48,42,0.072545340838,3
1075,2016-03-25,21501076,1610612737,ATL,43-30,29,22,24,26,0,0,0,0,101,1610612749,MIL,30-43,21,25,25,19,0,0,0,0,90,11,8,-3,-1,51,46,5,40,56,0.416666666667,45,34,0.409638554217,49,49,0.00702811245,-4
1076,2016-03-25,21501077,1610612745,HOU,36-37,29,25,25,33,0,0,0,0,112,1610612761,TOR,48-23,21,37,20,31,0,0,0,0,109,3,8,-12,5,54,58,-4,41,39,0.5125,48,35,0.388888888889,55,45,0.123611111111,3
1077,2016-03-25,21501078,1610612759,SAS,61-11,37,27,24,22,0,0,0,0,110,1610612763,MEM,41-32,23,28,33,20,0,0,0,0,104,6,14,-1,-9,64,51,13,40,33,0.547945205479,37,40,0.506329113924,39,31,0.041616091555,6
1078,2016-03-25,21501079,1610612758,SAC,28-44,25,33,31,27,0,0,0,0,116,1610612756,PHX,20-52,27,21,19,27,0,0,0,0,94,22,-2,12,12,58,48,10,39,50,0.438202247191,52,33,0.358695652174,59,57,0.079506595017,-5
1079,2016-03-25,21501080,1610612744,GSW,65-7,40,32,30,26,0,0,0,0,128,1610612742,DAL,35-37,33,25,31,31,0,0,0,0,120,8,7,7,-1,72,58,14,42,45,0.48275862069,40,43,0.447916666667,53,51,0.034841954023,-11
1080,2016-03-25,21501081,1610612747,LAL,15-57,31,15,31,28,0,0,0,0,105,1610612743,DEN,31-42,24,34,25,33,0,0,0,0,116,-11,7,-19,6,46,58,-12,35,48,0.421686746988,43,42,0.461538461538,49,48,-0.03985171455,-5
1081,2016-03-26,21501082,1610612751,BKN,21-51,26,34,25,35,0,0,0,0,120,1610612754,IND,38-34,29,37,27,17,0,0,0,0,110,10,-3,-3,-2,60,66,-6,41,35,0.539473684211,40,37,0.480519480519,40,31,0.058954203692,9
1082,2016-03-26,21501083,1610612753,ORL,30-43,36,32,21,22,0,0,0,0,111,1610612741,CHI,36-36,22,28,21,18,0,0,0,0,89,22,14,4,0,68,50,18,47,41,0.534090909091,50,36,0.409090909091,52,40,0.125,10
1083,2016-03-26,21501084,1610612740,NOP,26-46,15,21,25,30,0,0,0,0,91,1610612761,TOR,49-23,20,28,37,30,0,0,0,0,115,-24,-5,-7,-12,36,48,-12,34,48,0.414634146341,36,38,0.527777777778,34,48,-0.113143631437,-12
1084,2016-03-26,21501085,1610612765,DET,39-35,15,27,32,21,0,0,0,0,95,1610612737,ATL,44-30,27,29,27,29,0,0,0,0,112,-17,-12,-2,5,42,56,-14,33,54,0.379310344828,53,41,0.440860215054,52,39,-0.061549870226,14
1085,2016-03-26,21501086,1610612752,NYK,30-44,15,17,40,21,0,0,0,0,93,1610612739,CLE,52-21,32,24,33,18,0,0,0,0,107,-14,-17,-7,7,32,56,-24,30,46,0.394736842105,41,37,0.44578313253,46,53,-0.051046290425,-12
1086,2016-03-26,21501087,1610612750,MIN,24-49,10,24,25,25,0,0,0,0,84,1610612762,UTA,36-37,18,17,25,33,0,0,0,0,93,-9,-8,7,0,34,35,-1,32,52,0.380952380952,41,38,0.463414634146,44,45,-0.082462253194,-4
1087,2016-03-26,21501088,1610612760,OKC,51-22,24,24,35,28,0,0,0,0,111,1610612759,SAS,61-12,26,18,19,29,0,0,0,0,92,19,-2,6,16,48,44,4,39,41,0.4875,47,31,0.3875,49,34,0.1,13
1088,2016-03-26,21501089,1610612749,MIL,30-44,17,21,26,27,0,0,0,0,91,1610612766,CHA,42-31,29,26,35,25,0,0,0,0,115,-24,-12,-5,-9,38,55,-17,34,47,0.41975308642,37,40,0.547945205479,33,35,-0.128192119059,2
1089,2016-03-26,21501090,1610612756,PHX,20-53,22,19,34,24,0,0,0,0,99,1610612738,BOS,43-30,35,23,23,21,0,0,0,0,102,-3,-13,-4,11,41,58,-17,36,48,0.428571428571,44,34,0.409638554217,49,49,0.018932874354,-5
1090,2016-03-26,21501091,1610612757,POR,38-36,31,26,29,22,0,0,0,0,108,1610612755,PHI,9-64,27,22,25,31,0,0,0,0,105,3,4,4,4,57,49,8,38,53,0.417582417582,56,37,0.406593406593,54,53,0.010989010989,3
1091,2016-03-27,21501092,1610612746,LAC,45-27,31,21,25,28,0,0,0,0,105,1610612743,DEN,31-43,26,22,12,30,0,0,0,0,90,15,5,-1,13,52,48,4,38,42,0.475,44,37,0.393617021277,57,44,0.081382978723,0
1092,2016-03-27,21501093,1610612754,IND,39-34,30,27,24,23,0,0,0,0,104,1610612745,HOU,36-38,24,23,32,22,0,0,0,0,101,3,6,4,-8,57,47,10,40,46,0.46511627907,50,38,0.447058823529,47,44,0.018057455541,6
1093,2016-03-27,21501094,1610612744,GSW,66-7,32,39,25,21,0,0,0,0,117,1610612755,PHI,9-65,31,24,24,26,0,0,0,0,105,12,1,15,1,71,55,16,43,39,0.524390243902,44,38,0.441860465116,48,37,0.082529778786,7
1094,2016-03-27,21501095,1610612758,SAC,29-44,25,38,39,31,0,0,0,0,133,1610612742,DAL,35-38,20,26,33,32,0,0,0,0,111,22,5,12,6,63,46,17,48,31,0.607594936709,41,40,0.46511627907,46,41,0.142478657639,0
1095,2016-03-27,21501096,1610612747,LAL,15-58,27,17,15,29,0,0,0,0,88,1610612764,WAS,36-37,24,26,27,24,0,0,0,0,101,-13,3,-9,-12,44,50,-6,32,54,0.372093023256,42,39,0.541666666667,33,42,-0.169573643411,0
1096,2016-03-28,21501097,1610612748,MIA,43-30,27,30,25,28,0,0,0,0,110,1610612751,BKN,21-52,27,25,23,24,0,0,0,0,99,11,0,5,2,57,52,5,45,36,0.555555555556,32,36,0.5,36,36,0.055555555556,-4
1097,2016-03-28,21501098,1610612761,TOR,49-24,21,27,26,26,0,0,0,0,100,1610612760,OKC,52-22,27,34,36,22,0,0,0,0,119,-19,-6,-7,-10,48,61,-13,38,55,0.408602150538,40,40,0.470588235294,45,53,-0.061986084756,-13
1098,2016-03-28,21501099,1610612741,CHI,36-37,31,14,26,29,0,0,0,0,100,1610612737,ATL,45-30,22,30,28,22,0,0,0,0,102,-2,9,-16,-2,45,52,-7,40,66,0.377358490566,58,36,0.423529411765,49,48,-0.046170921199,10
1099,2016-03-28,21501100,1610612763,MEM,41-33,18,27,23,19,0,0,0,0,87,1610612759,SAS,62-12,32,21,28,20,0,0,0,0,101,-14,-14,6,-5,45,53,-8,32,50,0.390243902439,39,36,0.507042253521,35,43,-0.116798351082,-4
1100,2016-03-28,21501101,1610612750,MIN,25-49,40,26,33,22,0,0,0,0,121,1610612756,PHX,20-54,37,24,23,32,0,0,0,0,116,5,3,2,10,66,61,5,40,40,0.5,41,37,0.4625,43,36,0.0375,5
1101,2016-03-28,21501102,1610612740,NOP,27-46,24,25,19,31,0,0,0,0,99,1610612752,NYK,30-45,28,26,10,27,0,0,0,0,91,8,-4,-1,9,49,54,-5,30,43,0.41095890411,47,36,0.404494382022,53,42,0.006464522088,5
1102,2016-03-28,21501103,1610612743,DEN,31-44,24,22,20,22,0,0,0,0,88,1610612742,DAL,36-38,28,22,22,25,0,0,0,0,97,-9,-4,0,-2,46,50,-4,29,39,0.426470588235,44,35,0.402298850575,52,34,0.02417173766,10
1103,2016-03-28,21501104,1610612762,UTA,37-37,34,30,34,25,0,0,0,0,123,1610612747,LAL,15-59,16,21,21,17,0,0,0,0,75,48,18,9,13,64,37,27,43,40,0.518072289157,54,21,0.276315789474,55,33,0.241756499683,21
1104,2016-03-28,21501105,1610612757,POR,39-36,37,31,23,14,0,0,0,0,105,1610612758,SAC,29-45,32,20,11,30,0,0,0,0,93,12,5,11,12,68,52,16,35,42,0.454545454545,42,33,0.388235294118,52,43,0.066310160427,-1
1105,2016-03-28,21501106,1610612746,LAC,46-27,30,37,25,22,0,0,0,0,114,1610612738,BOS,43-31,24,26,20,20,0,0,0,0,90,24,6,11,5,67,50,17,43,40,0.518072289157,45,28,0.325581395349,58,49,0.192490893808,-4
1106,2016-03-29,21501107,1610612754,IND,39-35,27,31,26,12,0,0,0,0,96,1610612741,CHI,37-37,28,32,24,14,0,0,0,0,98,-2,-1,-1,2,58,60,-2,38,51,0.426966292135,44,36,0.418604651163,50,41,0.008361640972,3
1107,2016-03-29,21501108,1610612753,ORL,31-43,32,41,30,36,0,0,0,0,139,1610612751,BKN,21-53,23,22,28,32,0,0,0,0,105,34,9,19,2,73,45,28,54,35,0.606741573034,35,36,0.461538461538,42,39,0.145203111496,-4
1108,2016-03-29,21501109,1610612755,PHI,9-66,19,17,26,23,0,0,0,0,85,1610612766,CHA,43-31,23,29,25,23,0,0,0,0,100,-15,-4,-12,1,36,52,-16,29,66,0.305263157895,45,37,0.43023255814,49,64,-0.124969400245,-19
1109,2016-03-29,21501110,1610612765,DET,40-35,25,21,25,17,0,0,0,0,88,1610612760,OKC,52-23,21,27,9,25,0,0,0,0,82,6,4,-6,16,46,48,-2,30,54,0.357142857143,53,31,0.378048780488,51,45,-0.020905923345,8
1110,2016-03-29,21501111,1610612739,CLE,52-22,24,35,25,16,0,0,0,0,100,1610612745,HOU,37-38,26,14,31,35,0,0,0,0,106,-6,-2,21,-6,59,40,19,28,55,0.33734939759,38,37,0.474358974359,41,55,-0.137009576769,-17
1111,2016-03-29,21501112,1610612744,GSW,67-7,27,22,30,23,0,0,0,0,102,1610612764,WAS,36-38,22,24,26,22,0,0,0,0,94,8,5,-2,4,49,46,3,34,49,0.409638554217,55,35,0.411764705882,50,48,-0.002126151665,7
1112,2016-03-30,21501113,1610612761,TOR,50-24,25,29,35,16,0,0,0,0,105,1610612737,ATL,45-31,20,21,26,30,0,0,0,0,97,8,5,8,9,54,41,13,35,44,0.443037974684,44,36,0.439024390244,46,44,0.00401358444,0
1113,2016-03-30,21501114,1610612763,MEM,41-34,20,27,21,37,0,0,0,0,105,1610612743,DEN,32-44,26,33,25,25,0,0,0,0,109,-4,-6,-6,-4,47,59,-12,41,54,0.431578947368,46,37,0.480519480519,40,42,-0.048940533151,4
1114,2016-03-30,21501115,1610612749,MIL,31-44,28,25,27,25,0,0,0,0,105,1610612756,PHX,20-55,32,15,28,19,0,0,0,0,94,11,-4,10,-1,53,47,6,36,40,0.473684210526,38,38,0.452380952381,46,49,0.021303258145,-11
1115,2016-03-30,21501116,1610612750,MIN,25-50,17,17,19,26,0,0,0,0,79,1610612746,LAC,47-27,27,20,32,20,0,0,0,0,99,-20,-10,-3,-13,34,47,-13,29,57,0.337209302326,53,36,0.433734939759,47,41,-0.096525637433,12
1116,2016-03-30,21501117,1610612742,DAL,37-38,24,27,16,24,0,0,0,0,91,1610612752,NYK,30-46,30,18,26,15,0,0,0,0,89,2,-6,9,-10,51,48,3,31,50,0.382716049383,42,33,0.44,42,43,-0.057283950617,-1
1117,2016-03-30,21501118,1610612759,SAS,63-12,27,19,27,27,0,0,0,0,100,1610612740,NOP,27-47,26,13,16,37,0,0,0,0,92,8,1,6,11,46,39,7,35,39,0.472972972973,38,34,0.435897435897,44,44,0.037075537076,-6
1118,2016-03-30,21501119,1610612762,UTA,37-38,21,19,29,20,7,0,0,0,96,1610612744,GSW,68-7,26,16,21,26,14,0,0,0,103,-7,-5,3,8,40,42,-2,37,55,0.402173913043,54,39,0.438202247191,50,46,-0.036028334148,8
1119,2016-03-30,21501120,1610612758,SAC,30-45,32,28,29,31,0,0,0,0,120,1610612764,WAS,36-39,34,21,28,28,0,0,0,0,111,9,-2,7,1,60,55,5,46,37,0.55421686747,40,42,0.477272727273,46,42,0.076944140197,-2
1120,2016-03-30,21501121,1610612747,LAL,16-59,25,16,26,20,15,0,0,0,102,1610612748,MIA,43-31,27,21,19,20,13,0,0,0,100,2,-2,-5,7,41,48,-7,36,65,0.356435643564,49,40,0.470588235294,45,55,-0.11415259173,-6
1121,2016-03-31,21501122,1610612739,CLE,53-22,29,34,26,18,0,0,0,0,107,1610612751,BKN,21-54,22,17,24,24,0,0,0,0,87,20,7,17,2,63,39,24,34,49,0.409638554217,50,34,0.365591397849,59,55,0.044047156368,-5
1122,2016-03-31,21501123,1610612754,IND,39-36,28,23,28,15,0,0,0,0,94,1610612753,ORL,32-43,33,24,32,25,0,0,0,0,114,-20,-5,-1,-4,51,57,-6,34,50,0.404761904762,49,47,0.52808988764,42,44,-0.123327982878,5
1123,2016-03-31,21501124,1610612745,HOU,37-39,24,28,28,20,0,0,0,0,100,1610612741,CHI,38-37,24,28,19,32,0,0,0,0,103,-3,0,0,9,52,52,0,32,54,0.372093023256,45,36,0.473684210526,40,42,-0.10159118727,3
1124,2016-03-31,21501125,1610612740,NOP,28-47,31,25,21,24,0,0,0,0,101,1610612743,DEN,32-45,26,28,24,17,0,0,0,0,95,6,5,-3,-3,56,54,2,38,50,0.431818181818,51,36,0.433734939759,47,40,-0.001916757941,11
1125,2016-03-31,21501126,1610612760,OKC,53-23,37,28,28,26,0,0,0,0,119,1610612746,LAC,47-28,30,39,28,20,0,0,0,0,117,2,7,-11,0,65,69,-4,45,42,0.51724137931,46,41,0.546666666667,34,26,-0.029425287357,20
1126,2016-03-31,21501127,1610612757,POR,40-36,30,24,27,35,0,0,0,0,116,1610612738,BOS,43-32,31,27,25,26,0,0,0,0,109,7,-1,-3,2,54,58,-4,39,49,0.443181818182,50,37,0.420454545455,51,48,0.022727272727,2
1127,2016-04-01,21501128,1610612766,CHA,44-31,25,34,22,19,0,0,0,0,100,1610612755,PHI,9-67,25,25,16,25,0,0,0,0,91,9,0,9,6,59,50,9,33,48,0.407407407407,55,31,0.352272727273,57,48,0.055134680134,7
1128,2016-04-01,21501129,1610612765,DET,40-36,25,11,25,28,0,0,0,0,89,1610612742,DAL,38-38,25,26,20,27,0,0,0,0,98,-9,0,-15,5,36,51,-15,30,50,0.375,47,38,0.452380952381,46,48,-0.077380952381,-1
1129,2016-04-01,21501130,1610612752,NYK,31-46,18,29,30,28,0,0,0,0,105,1610612751,BKN,21-55,17,29,24,21,0,0,0,0,91,14,1,0,6,47,46,1,42,42,0.5,46,35,0.35,65,52,0.15,-6
1130,2016-04-01,21501131,1610612737,ATL,45-32,23,18,30,25,12,0,0,0,108,1610612739,CLE,54-22,32,23,22,19,14,0,0,0,110,-2,-9,-5,8,41,55,-14,38,57,0.4,48,38,0.39175257732,59,57,0.00824742268,-9
1131,2016-04-01,21501132,1610612763,MEM,41-35,23,30,19,23,0,0,0,0,95,1610612761,TOR,51-24,27,18,29,25,0,0,0,0,99,-4,-4,12,-10,53,45,8,35,54,0.393258426966,42,29,0.414285714286,41,41,-0.02102728732,1
1132,2016-04-01,21501133,1610612749,MIL,32-44,31,27,26,29,0,0,0,0,113,1610612753,ORL,32-44,22,35,28,25,0,0,0,0,110,3,9,-8,-2,58,57,1,45,39,0.535714285714,40,45,0.529411764706,40,37,0.006302521008,3
1133,2016-04-01,21501134,1610612762,UTA,38-38,25,26,26,21,0,0,0,0,98,1610612750,MIN,25-51,24,25,19,17,0,0,0,0,85,13,1,1,7,51,49,2,36,34,0.514285714286,43,34,0.435897435897,44,34,0.078388278389,9
1134,2016-04-01,21501135,1610612758,SAC,30-46,24,24,28,30,0,0,0,0,106,1610612748,MIA,44-31,39,27,26,20,0,0,0,0,112,-6,-15,-3,2,48,66,-18,38,49,0.436781609195,41,40,0.5,40,38,-0.063218390805,3
1135,2016-04-01,21501136,1610612744,GSW,68-8,23,20,36,27,0,0,0,0,106,1610612738,BOS,44-32,21,24,37,27,0,0,0,0,109,-3,2,-4,-1,43,45,-2,34,45,0.430379746835,41,39,0.458823529412,46,44,-0.028443782577,-3
1136,2016-04-01,21501137,1610612756,PHX,20-56,26,26,27,20,0,0,0,0,99,1610612764,WAS,37-39,25,25,27,29,0,0,0,0,106,-7,1,1,0,52,50,2,33,57,0.366666666667,56,38,0.441860465116,48,44,-0.075193798449,12
1137,2016-04-02,21501138,1610612755,PHI,9-68,28,21,28,25,0,0,0,0,102,1610612754,IND,40-36,28,33,13,41,0,0,0,0,115,-13,0,-12,15,49,61,-12,33,49,0.40243902439,38,42,0.512195121951,40,48,-0.109756097561,-10
1138,2016-04-02,21501139,1610612741,CHI,38-38,27,18,20,25,0,0,0,0,90,1610612765,DET,41-36,26,20,24,24,0,0,0,0,94,-4,1,-2,-4,45,46,-1,32,54,0.372093023256,47,32,0.421052631579,44,45,-0.048959608323,2
1139,2016-04-02,21501140,1610612759,SAS,64-12,26,29,16,31,0,0,0,0,102,1610612761,TOR,51-25,18,28,20,29,0,0,0,0,95,7,8,1,-4,55,46,9,35,42,0.454545454545,47,39,0.493670886076,40,32,-0.039125431531,15
1140,2016-04-02,21501141,1610612743,DEN,32-46,27,35,26,18,0,0,0,0,106,1610612758,SAC,31-46,23,32,29,31,0,0,0,0,115,-9,4,3,-3,62,55,7,36,52,0.409090909091,50,41,0.465909090909,47,48,-0.056818181818,2
